Customer ID,Recency,Frequency,Monetary,Average_Order_Value,Average_Basket_Size,Unique_Products,Customer_Lifetime,Purchase_Interval,Transactions_Per_Month,Product_Diversity,Churn
15195,3,1,3861.0,3861.0,1404.0,1,1,1.0,30.0,0.0007122507122507123,0
15196,433,2,313.7,156.85,65.0,34,294,147.0,0.2040816326530612,0.26153846153846155,1
15197,11,6,1877.51,312.91833333333335,176.33333333333334,44,718,119.66666666666667,0.25069637883008355,0.04158790170132325,0
15198,92,5,571.35,114.27000000000001,65.4,28,598,119.6,0.2508361204013378,0.0856269113149847,1
15199,59,10,3122.4,312.24,89.4,17,517,51.7,0.5802707930367504,0.01901565995525727,0
15200,495,1,549.05,549.05,195.0,30,1,1.0,30.0,0.15384615384615385,1
15201,87,7,1842.95,263.2785714285714,237.14285714285714,44,525,75.0,0.4,0.02650602409638554,0
15202,420,3,6001.49,2000.4966666666667,1.0,1,1,0.3333333333333333,90.0,0.3333333333333333,1
15203,26,15,4400.18,293.3453333333334,278.8,150,706,47.06666666666667,0.6373937677053824,0.035868005738880916,0
15204,357,1,316.58,316.58,258.0,9,1,1.0,30.0,0.03488372093023256,1
15205,85,2,653.24,326.62,189.0,37,43,21.5,1.3953488372093024,0.09788359788359788,0
15206,10,4,420.29999999999995,105.07499999999999,40.5,3,266,66.5,0.45112781954887216,0.018518518518518517,0
15207,416,3,683.9200000000001,227.97333333333336,142.66666666666666,19,131,43.666666666666664,0.6870229007633588,0.04439252336448598,1
15208,1,6,970.52,161.75333333333333,59.333333333333336,27,423,70.5,0.425531914893617,0.07584269662921349,0
15209,730,1,178.98000000000002,178.98000000000002,94.0,13,1,1.0,30.0,0.13829787234042554,1
15210,225,3,1176.19,392.06333333333333,280.3333333333333,66,351,117.0,0.25641025641025644,0.07847800237812129,1
15211,60,2,894.4100000000001,447.20500000000004,120.0,52,305,152.5,0.19672131147540986,0.21666666666666667,0
15212,241,2,208.28,104.14,42.0,7,136,68.0,0.4411764705882353,0.08333333333333333,1
15213,319,2,328.35,164.175,136.0,22,12,6.0,5.0,0.08088235294117647,1
15214,2,8,1661.44,207.68,156.75,109,242,30.25,0.9917355371900827,0.08692185007974482,0
15215,47,7,2422.43,346.06142857142856,110.85714285714286,85,567,81.0,0.3703703703703704,0.1095360824742268,0
15216,88,2,486.09,243.045,108.5,24,532,266.0,0.11278195488721804,0.11059907834101383,0
15217,563,1,426.24,426.24,190.0,28,1,1.0,30.0,0.14736842105263157,1
15218,11,22,11468.83,521.3104545454545,296.8181818181818,139,673,30.59090909090909,0.9806835066864784,0.021286370597243493,0
15219,176,2,685.45,342.725,135.5,26,473,236.5,0.12684989429175475,0.0959409594095941,1
15220,52,6,1778.96,296.49333333333334,232.16666666666666,110,230,38.333333333333336,0.7826086956521738,0.07896625987078248,0
15221,366,4,2062.2000000000003,515.5500000000001,61.0,21,272,68.0,0.4411764705882353,0.0860655737704918,1
15222,319,11,3550.91,322.81,405.27272727272725,98,405,36.81818181818182,0.8148148148148148,0.021982951996410947,1
15223,226,5,1417.95,283.59000000000003,77.0,26,510,102.0,0.29411764705882354,0.06753246753246753,1
15224,358,5,871.36,174.272,88.6,24,335,67.0,0.44776119402985076,0.05417607223476298,1
15225,234,1,409.40000000000003,409.40000000000003,226.0,23,1,1.0,30.0,0.10176991150442478,1
15226,311,1,154.41,154.41,71.0,8,1,1.0,30.0,0.11267605633802817,1
15227,37,9,2488.4900000000002,276.4988888888889,135.22222222222223,86,598,66.44444444444444,0.451505016722408,0.07066557107641742,0
15228,66,6,5580.2699999999995,930.045,562.5,184,434,72.33333333333333,0.4147465437788018,0.05451851851851852,0
15229,586,1,160.5,160.5,114.0,9,1,1.0,30.0,0.07894736842105263,1
15230,239,2,429.6,214.8,175.5,23,2,1.0,30.0,0.06552706552706553,1
15231,621,1,250.26,250.26,190.0,14,1,1.0,30.0,0.07368421052631578,1
15232,113,2,612.06,306.03,343.0,26,28,14.0,2.142857142857143,0.037900874635568516,1
15233,401,1,59.400000000000006,59.400000000000006,12.0,1,1,1.0,30.0,0.08333333333333333,1
15234,277,1,197.0,197.0,196.0,14,1,1.0,30.0,0.07142857142857142,1
15235,218,16,2772.76,173.2975,104.75,161,171,10.6875,2.807017543859649,0.09606205250596658,1
15236,299,1,321.05,321.05,269.0,15,1,1.0,30.0,0.055762081784386616,1
15237,2,4,1412.32,353.08,267.75,94,226,56.5,0.5309734513274337,0.08776844070961717,0
15238,29,3,1071.99,357.33,230.66666666666666,49,155,51.666666666666664,0.5806451612903225,0.0708092485549133,0
15239,10,2,780.59,390.295,297.0,48,69,34.5,0.8695652173913044,0.08080808080808081,0
15240,45,12,4459.98,371.66499999999996,267.8333333333333,134,690,57.5,0.5217391304347826,0.04169259489732421,0
15241,67,11,3050.16,277.2872727272727,302.54545454545456,120,588,53.45454545454545,0.5612244897959183,0.036057692307692304,0
15242,422,1,302.04,302.04,196.0,4,1,1.0,30.0,0.02040816326530612,1
15243,74,2,927.2800000000001,463.64000000000004,271.5,56,361,180.5,0.16620498614958448,0.10313075506445672,0
15244,65,3,912.08,304.0266666666667,157.33333333333334,44,601,200.33333333333334,0.14975041597337768,0.09322033898305085,0
15245,134,8,4610.84,576.355,377.625,72,462,57.75,0.5194805194805194,0.023833167825223437,1
15246,238,3,780.4,260.1333333333333,119.66666666666667,45,318,106.0,0.2830188679245283,0.12534818941504178,1
15247,122,3,976.06,325.3533333333333,171.33333333333334,13,415,138.33333333333334,0.21686746987951808,0.02529182879377432,1
15248,411,3,1893.93,631.3100000000001,355.0,103,123,41.0,0.7317073170731708,0.09671361502347418,1
15249,32,18,9266.0,514.7777777777778,276.6666666666667,304,592,32.888888888888886,0.9121621621621622,0.06104417670682731,0
15250,641,1,60.0,60.0,48.0,3,1,1.0,30.0,0.0625,1
15251,9,21,20324.54,967.8352380952381,576.5714285714286,183,671,31.952380952380953,0.9388971684053651,0.015113974231912785,0
15252,36,5,2103.41,420.68199999999996,286.0,106,576,115.2,0.2604166666666667,0.07412587412587412,0
15253,16,8,2055.09,256.88625,198.5,102,571,71.375,0.42031523642732044,0.06423173803526448,0
15254,127,3,1088.35,362.7833333333333,237.0,64,434,144.66666666666666,0.2073732718894009,0.090014064697609,1
15255,67,9,3706.02,411.78,246.0,137,671,74.55555555555556,0.40238450074515647,0.06187895212285456,0
15256,149,2,170.4,85.2,46.0,6,414,207.0,0.14492753623188406,0.06521739130434782,1
15257,283,2,685.9,342.95,35.5,11,131,65.5,0.45801526717557256,0.15492957746478872,1
15258,169,2,623.16,311.58,71.0,32,49,24.5,1.2244897959183674,0.22535211267605634,1
15259,513,4,1182.3799999999999,295.59499999999997,157.75,50,170,42.5,0.7058823529411764,0.07923930269413629,1
15260,100,25,8767.73,350.7092,178.72,186,634,25.36,1.1829652996845426,0.04162936436884512,1
15261,135,4,1508.0,377.0,201.5,87,300,75.0,0.4,0.10794044665012408,1
15262,324,3,418.82,139.60666666666665,72.66666666666667,22,165,55.0,0.5454545454545454,0.10091743119266056,1
15263,107,1,156.51,156.51,89.0,12,1,1.0,30.0,0.1348314606741573,1
15264,64,2,848.4,424.2,221.5,52,467,233.5,0.1284796573875803,0.11738148984198646,0
15265,151,4,3345.64,836.41,392.5,179,587,146.75,0.20442930153321975,0.11401273885350319,1
15266,338,5,852.21,170.442,47.2,38,364,72.8,0.4120879120879121,0.16101694915254236,1
15267,22,5,1717.36,343.472,188.8,8,161,32.2,0.9316770186335405,0.00847457627118644,0
15268,479,3,961.9000000000001,320.6333333333334,142.66666666666666,21,127,42.333333333333336,0.7086614173228346,0.04906542056074766,1
15269,24,3,1225.3600000000001,408.4533333333334,124.0,33,367,122.33333333333333,0.2452316076294278,0.08870967741935484,0
15270,16,21,8524.86,405.9457142857143,190.95238095238096,66,707,33.666666666666664,0.8910891089108911,0.016458852867830425,0
15271,7,24,4528.54,188.68916666666667,100.5,369,484,20.166666666666668,1.4876033057851241,0.15298507462686567,0
15272,57,6,2030.95,338.4916666666667,110.83333333333333,257,606,101.0,0.297029702970297,0.38646616541353385,0
15273,600,1,228.96,228.96,216.0,1,1,1.0,30.0,0.004629629629629629,1
15274,4,2,716.57,358.285,309.5,44,15,7.5,4.0,0.07108239095315025,0
15275,38,1,615.14,615.14,498.0,41,1,1.0,30.0,0.0823293172690763,0
15276,66,4,619.8,154.95,79.25,160,369,92.25,0.3252032520325203,0.5047318611987381,0
15277,47,2,476.34,238.17,186.5,23,379,189.5,0.158311345646438,0.06166219839142091,0
15278,562,4,496.15999999999997,124.03999999999999,114.5,29,104,26.0,1.1538461538461537,0.06331877729257641,1
15279,355,5,1580.54,316.108,160.4,74,322,64.4,0.46583850931677023,0.09226932668329177,1
15280,172,3,397.52,132.50666666666666,169.0,48,400,133.33333333333334,0.22499999999999998,0.09467455621301775,1
15281,59,16,8543.57,533.973125,327.0625,427,369,23.0625,1.3008130081300813,0.08159755398433022,0
15282,570,1,348.59,348.59,395.0,27,1,1.0,30.0,0.06835443037974684,1
15283,390,3,148.33,49.443333333333335,9.0,9,128,42.666666666666664,0.703125,0.3333333333333333,1
15284,500,1,24.75,24.75,5.0,1,1,1.0,30.0,0.2,1
15285,408,1,94.92,94.92,120.0,6,1,1.0,30.0,0.05,1
15286,50,1,240.55,240.55,55.0,3,1,1.0,30.0,0.05454545454545454,0
15287,22,5,856.03,171.206,202.0,23,716,143.2,0.20949720670391062,0.02277227722772277,0
15288,43,10,3715.38,371.538,133.6,128,623,62.3,0.48154093097913325,0.09580838323353294,0
15289,29,5,1593.09,318.618,325.4,67,593,118.6,0.25295109612141653,0.041180086047940996,0
15290,5,26,10496.28,403.70307692307694,252.57692307692307,106,650,25.0,1.2,0.016141312623724684,0
15291,26,40,13517.76,337.944,122.625,116,711,17.775,1.6877637130801688,0.023649337410805302,0
15292,201,1,178.39,178.39,55.0,24,1,1.0,30.0,0.43636363636363634,1
15293,666,1,247.5,247.5,178.0,19,1,1.0,30.0,0.10674157303370786,1
15294,411,1,233.35,233.35,97.0,15,1,1.0,30.0,0.15463917525773196,1
15295,654,1,207.04,207.04,139.0,50,1,1.0,30.0,0.3597122302158273,1
15296,51,12,10323.03,860.2525,454.3333333333333,342,637,53.083333333333336,0.5651491365777079,0.06272927366104182,0
15297,10,3,641.94,213.98000000000002,97.33333333333333,30,54,18.0,1.6666666666666665,0.10273972602739725,0
15298,2,23,9061.77,393.99,260.8695652173913,199,730,31.73913043478261,0.9452054794520548,0.033166666666666664,0
15299,67,10,6156.53,615.653,335.6,9,630,63.0,0.47619047619047616,0.0026817640047675805,0
15300,64,1,496.44,496.44,292.0,28,1,1.0,30.0,0.0958904109589041,0
15301,51,17,6909.67,406.4511764705882,221.35294117647058,231,400,23.529411764705884,1.275,0.06138719107095403,0
15302,730,1,308.0,308.0,102.0,15,1,1.0,30.0,0.14705882352941177,1
15303,290,3,1224.18,408.06,171.33333333333334,63,394,131.33333333333334,0.2284263959390863,0.122568093385214,1
15304,61,9,796.4000000000001,88.4888888888889,12.444444444444445,8,361,40.111111111111114,0.7479224376731302,0.07142857142857142,0
15305,555,1,93.6,93.6,40.0,5,1,1.0,30.0,0.125,1
15306,64,9,3484.73,387.1922222222222,341.55555555555554,123,595,66.11111111111111,0.45378151260504207,0.040013012361743656,0
15307,96,1,205.3,205.3,37.0,12,1,1.0,30.0,0.32432432432432434,1
15308,274,1,310.47,310.47,175.0,19,1,1.0,30.0,0.10857142857142857,1
15309,611,4,797.96,199.49,110.0,49,125,31.25,0.96,0.11136363636363636,1
15310,479,1,1634.64,1634.64,1476.0,45,1,1.0,30.0,0.03048780487804878,1
15311,1,208,114966.42,552.7231730769231,337.2548076923077,864,739,3.5528846153846154,8.443843031123139,0.012316640294230852,0
15312,75,12,2930.19,244.1825,141.08333333333334,118,649,54.083333333333336,0.5546995377503853,0.06969875959834614,0
15313,110,1,52.0,52.0,25.0,1,1,1.0,30.0,0.04,1
15314,199,3,820.4499999999999,273.4833333333333,250.0,49,229,76.33333333333333,0.3930131004366812,0.06533333333333333,1
15315,64,2,570.5,285.25,431.0,35,52,26.0,1.1538461538461537,0.04060324825986079,0
15316,327,1,165.0,165.0,100.0,1,1,1.0,30.0,0.01,1
15317,677,1,129.75,129.75,45.0,5,1,1.0,30.0,0.1111111111111111,1
15318,4,1,312.62,312.62,642.0,33,1,1.0,30.0,0.0514018691588785,0
15319,284,1,204.5,204.5,175.0,16,1,1.0,30.0,0.09142857142857143,1
15320,44,1,267.13,267.13,326.0,36,1,1.0,30.0,0.11042944785276074,0
15321,71,12,6709.7300000000005,559.1441666666667,304.4166666666667,242,604,50.333333333333336,0.5960264900662252,0.06624692033944703,0
15322,86,2,1390.86,695.43,485.5,76,391,195.5,0.1534526854219949,0.07826982492276004,0
15323,563,3,434.6,144.86666666666667,62.666666666666664,29,100,33.333333333333336,0.8999999999999999,0.15425531914893617,1
15324,701,1,140.22000000000003,140.22000000000003,74.0,8,1,1.0,30.0,0.10810810810810811,1
15325,104,8,1601.46,200.1825,172.75,164,558,69.75,0.4301075268817204,0.11866859623733719,1
15326,334,5,1700.52,340.104,270.2,94,405,81.0,0.37037037037037035,0.0695780903034789,1
15327,53,1,208.75,208.75,116.0,10,1,1.0,30.0,0.08620689655172414,0
15328,408,1,107.24,107.24,88.0,8,1,1.0,30.0,0.09090909090909091,1
15329,39,11,2958.83,268.98454545454547,110.63636363636364,98,687,62.45454545454545,0.48034934497816595,0.08052588331963846,0
15330,32,2,714.96,357.48,656.0,10,29,14.5,2.0689655172413794,0.007621951219512195,0
15331,500,3,767.91,255.97,233.66666666666666,41,110,36.666666666666664,0.8181818181818182,0.05848787446504993,1
15332,366,6,4892.68,815.4466666666667,384.3333333333333,113,148,24.666666666666668,1.2162162162162162,0.049002601908065914,1
15333,208,1,1028.56,1028.56,344.0,16,1,1.0,30.0,0.046511627906976744,1
15334,157,3,350.82,116.94,91.0,67,17,5.666666666666667,5.294117647058823,0.2454212454212454,1
15335,54,1,170.22,170.22,79.0,34,1,1.0,30.0,0.43037974683544306,0
15336,402,1,240.5,240.5,84.0,15,1,1.0,30.0,0.17857142857142858,1
15337,411,1,373.02,373.02,200.0,21,1,1.0,30.0,0.105,1
15338,677,1,277.93,277.93,148.0,56,1,1.0,30.0,0.3783783783783784,1
15339,66,7,1821.02,260.1457142857143,162.57142857142858,162,603,86.14285714285714,0.34825870646766166,0.14235500878734622,0
15340,562,1,105.5,105.5,76.0,7,1,1.0,30.0,0.09210526315789473,1
15341,81,2,2402.7200000000003,1201.3600000000001,504.0,22,369,184.5,0.16260162601626016,0.021825396825396824,0
15342,130,1,406.09,406.09,283.0,24,1,1.0,30.0,0.08480565371024736,1
15343,87,1,364.5,364.5,84.0,21,1,1.0,30.0,0.25,0
15344,1,3,563.94,187.98000000000002,38.666666666666664,21,74,24.666666666666668,1.2162162162162162,0.1810344827586207,0
15345,46,1,393.54,393.54,81.0,20,1,1.0,30.0,0.24691358024691357,0
15346,333,3,596.12,198.70666666666668,86.66666666666667,36,99,33.0,0.9090909090909092,0.13846153846153847,1
15347,366,4,1162.0,290.5,135.5,29,72,18.0,1.6666666666666667,0.05350553505535055,1
15348,72,1,158.04,158.04,84.0,9,1,1.0,30.0,0.10714285714285714,0
15349,158,2,463.90999999999997,231.95499999999998,160.5,65,30,15.0,2.0,0.20249221183800623,1
15350,373,2,547.6,273.8,136.0,26,10,5.0,6.0,0.09558823529411764,1
15351,12,10,3430.22,343.022,135.0,201,421,42.1,0.7125890736342043,0.14888888888888888,0
15352,549,1,111.15,111.15,40.0,34,1,1.0,30.0,0.85,1
15353,255,7,2794.4700000000003,399.21000000000004,198.71428571428572,274,484,69.14285714285714,0.43388429752066116,0.196980589503954,1
15354,603,3,284.4,94.8,1.0,1,1,0.3333333333333333,90.0,0.3333333333333333,1
15355,29,2,277.05,138.525,22.5,9,24,12.0,2.5,0.2,0
15356,31,13,3239.57,249.1976923076923,145.53846153846155,290,391,30.076923076923077,0.9974424552429667,0.15327695560253699,0
15358,5,42,16425.86,391.0919047619048,354.8095238095238,359,728,17.333333333333332,1.7307692307692308,0.02409072607703664,0
15359,663,8,181.35,22.66875,18.125,10,31,3.875,7.741935483870967,0.06896551724137931,1
15360,40,1,427.93,427.93,223.0,13,1,1.0,30.0,0.05829596412556054,0
15361,362,4,689.07,172.2675,93.25,10,182,45.5,0.6593406593406593,0.02680965147453083,1
15362,449,2,613.08,306.54,184.0,38,291,145.5,0.2061855670103093,0.10326086956521739,1
15363,373,2,678.11,339.055,191.5,32,121,60.5,0.49586776859504134,0.0835509138381201,1
15364,96,2,913.19,456.595,246.5,29,159,79.5,0.37735849056603776,0.058823529411764705,1
15365,26,13,4557.13,350.54846153846154,163.92307692307693,126,648,49.84615384615385,0.6018518518518519,0.05912717034256218,0
15366,75,7,2389.08,341.29714285714283,349.57142857142856,86,577,82.42857142857143,0.36395147313691506,0.035145075602778915,0
15367,57,11,5081.33,461.9390909090909,267.6363636363636,214,672,61.09090909090909,0.4910714285714286,0.07269021739130435,0
15368,21,2,722.74,361.37,203.0,8,373,186.5,0.16085790884718498,0.019704433497536946,0
15369,492,11,6251.26,568.2963636363637,298.90909090909093,44,240,21.818181818181817,1.375,0.01338199513381995,1
15370,41,8,3739.01,467.37625,174.625,90,370,46.25,0.6486486486486486,0.06442376521116679,0
15371,662,1,59.400000000000006,59.400000000000006,12.0,1,1,1.0,30.0,0.08333333333333333,1
15372,137,8,6017.06,752.1325,801.25,45,527,65.875,0.4554079696394687,0.0070202808112324495,1
15373,8,17,3084.54,181.4435294117647,42.705882352941174,107,579,34.05882352941177,0.8808290155440415,0.14738292011019283,0
15374,129,2,307.32,153.66,145.0,8,496,248.0,0.12096774193548386,0.027586206896551724,1
15375,690,1,60.959999999999994,60.959999999999994,84.0,6,1,1.0,30.0,0.07142857142857142,1
15376,40,3,1221.56,407.18666666666667,205.0,100,183,61.0,0.49180327868852464,0.16260162601626016,0
15377,383,4,1211.75,302.9375,63.25,15,33,8.25,3.6363636363636362,0.05928853754940711,1
15378,463,2,246.5,123.25,65.0,8,40,20.0,1.5,0.06153846153846154,1
15379,169,8,4877.84,609.73,375.0,177,232,29.0,1.0344827586206897,0.059,1
15380,9,11,3248.96,295.36,86.72727272727273,27,730,66.36363636363636,0.452054794520548,0.02830188679245283,0
15381,214,5,1890.5700000000002,378.11400000000003,160.4,20,370,74.0,0.4054054054054054,0.02493765586034913,1
15382,15,12,13733.550000000001,1144.4625,764.8333333333334,315,721,60.083333333333336,0.4993065187239944,0.03432120287644367,0
15384,170,4,2027.79,506.9475,441.75,83,423,105.75,0.28368794326241137,0.04697226938313526,1
15385,40,3,942.08,314.0266666666667,142.66666666666666,18,638,212.66666666666666,0.14106583072100315,0.04205607476635514,0
15386,186,1,394.14,394.14,446.0,31,1,1.0,30.0,0.06950672645739911,1
15387,492,1,468.65,468.65,335.0,20,1,1.0,30.0,0.05970149253731343,1
15388,270,1,140.54,140.54,88.0,10,1,1.0,30.0,0.11363636363636363,1
15389,172,5,2733.8,546.76,788.0,2,510,102.0,0.29411764705882354,0.0005076142131979696,1
15390,396,2,1216.66,608.33,447.0,77,13,6.5,4.615384615384615,0.08612975391498881,1
15391,584,1,289.87,289.87,109.0,12,1,1.0,30.0,0.11009174311926606,1
15392,5,7,2911.62,415.94571428571425,306.2857142857143,100,427,61.0,0.49180327868852464,0.04664179104477612,0
15393,16,5,891.34,178.268,75.6,37,708,141.6,0.211864406779661,0.09788359788359788,0
15394,10,11,5286.8,480.6181818181818,215.63636363636363,129,715,65.0,0.46153846153846156,0.05438448566610455,0
15395,326,1,107.45,107.45,17.0,7,1,1.0,30.0,0.4117647058823529,1
15396,113,2,796.38,398.19,139.0,16,472,236.0,0.1271186440677966,0.05755395683453238,1
15397,290,1,94.0,94.0,20.0,6,1,1.0,30.0,0.3,1
15398,16,2,1345.53,672.765,384.5,60,63,31.5,0.9523809523809523,0.07802340702210664,0
15399,1,3,815.77,271.92333333333335,203.66666666666666,45,78,26.0,1.1538461538461537,0.07364975450081833,0
15400,92,8,1302.3,162.7875,82.75,16,469,58.625,0.511727078891258,0.02416918429003021,1
15401,452,2,216.95000000000002,108.47500000000001,46.5,14,117,58.5,0.5128205128205129,0.15053763440860216,1
15402,149,6,1830.54,305.09,339.0,79,444,74.0,0.4054054054054054,0.03883972468043265,1
15403,492,2,170.88,85.44,246.0,6,239,119.5,0.2510460251046025,0.012195121951219513,1
15404,376,1,257.06,257.06,334.0,16,1,1.0,30.0,0.04790419161676647,1
15405,189,2,659.84,329.92,174.0,29,387,193.5,0.15503875968992248,0.08333333333333333,1
15406,31,4,975.87,243.9675,136.75,108,423,105.75,0.28368794326241137,0.19744058500914077,0
15407,34,4,1046.74,261.685,138.0,142,272,68.0,0.4411764705882353,0.2572463768115942,0
15408,264,1,267.18,267.18,106.0,34,1,1.0,30.0,0.32075471698113206,1
15409,721,1,131.25,131.25,59.0,9,1,1.0,30.0,0.15254237288135594,1
15410,84,10,4685.72,468.572,190.2,80,516,51.6,0.5813953488372093,0.04206098843322818,0
15411,26,4,1348.93,337.2325,132.25,86,157,39.25,0.7643312101910827,0.16257088846880907,0
15412,171,1,190.53,190.53,108.0,10,1,1.0,30.0,0.09259259259259259,1
15413,692,5,6798.72,1359.7440000000001,538.8,20,48,9.6,3.125,0.007423904974016332,1
15414,10,3,774.9000000000001,258.3,147.66666666666666,37,233,77.66666666666667,0.38626609442060084,0.0835214446952596,0
15415,313,1,559.61,559.61,551.0,46,1,1.0,30.0,0.08348457350272233,1
15416,65,7,4572.82,653.26,345.7142857142857,189,612,87.42857142857143,0.3431372549019608,0.07809917355371901,0
15417,85,1,508.8,508.8,284.0,28,1,1.0,30.0,0.09859154929577464,0
15418,425,2,449.42,224.71,132.0,64,162,81.0,0.37037037037037035,0.24242424242424243,1
15419,25,1,135.86,135.86,230.0,8,1,1.0,30.0,0.034782608695652174,0
15420,434,6,743.0,123.83333333333333,140.66666666666666,52,301,50.166666666666664,0.5980066445182725,0.061611374407582936,1
15421,59,10,3805.34,380.534,192.7,170,674,67.4,0.4451038575667656,0.08822003113648158,0
15422,323,7,1619.97,231.42428571428573,101.42857142857143,80,348,49.714285714285715,0.603448275862069,0.11267605633802817,1
15423,38,3,266.89,88.96333333333332,66.0,13,584,194.66666666666666,0.1541095890410959,0.06565656565656566,0
15424,254,3,597.78,199.26,291.0,33,209,69.66666666666667,0.43062200956937796,0.037800687285223365,1
15425,400,4,1941.1200000000001,485.28000000000003,260.25,114,264,66.0,0.45454545454545453,0.10951008645533142,1
15426,19,9,2156.35,239.59444444444443,115.66666666666667,327,568,63.111111111111114,0.4753521126760563,0.31412103746397696,0
15427,33,3,1430.54,476.84666666666664,322.3333333333333,233,14,4.666666666666667,6.428571428571429,0.24095139607032057,0
15428,15,4,762.75,190.6875,86.75,39,707,176.75,0.16973125884016974,0.11239193083573487,0
15429,27,2,397.35,198.675,190.0,77,49,24.5,1.2244897959183674,0.2026315789473684,0
15430,468,2,954.75,477.375,154.5,36,61,30.5,0.9836065573770493,0.11650485436893204,1
15431,503,1,153.24,153.24,84.0,2,1,1.0,30.0,0.023809523809523808,1
15432,23,2,320.76,160.38,46.0,16,519,259.5,0.11560693641618497,0.17391304347826086,0
15433,214,2,533.3,266.65,267.0,40,54,27.0,1.1111111111111112,0.0749063670411985,1
15434,8,11,2567.06,233.36909090909091,129.36363636363637,82,676,61.45454545454545,0.4881656804733727,0.05762473647224174,0
15435,22,1,149.29,149.29,54.0,29,1,1.0,30.0,0.5370370370370371,0
15436,12,3,1067.75,355.9166666666667,191.33333333333334,243,222,74.0,0.4054054054054054,0.42334494773519166,0
15437,262,2,393.45,196.725,88.5,56,379,189.5,0.158311345646438,0.3163841807909605,1
15438,131,1,156.57999999999998,156.57999999999998,59.0,25,1,1.0,30.0,0.423728813559322,1
15439,405,4,1269.05,317.2625,143.0,49,249,62.25,0.48192771084337344,0.08566433566433566,1
15440,55,3,383.68,127.89333333333333,65.66666666666667,50,155,51.666666666666664,0.5806451612903225,0.25380710659898476,0
15441,396,3,1254.21,418.07,195.66666666666666,45,335,111.66666666666667,0.26865671641791045,0.07666098807495741,1
15442,249,1,594.0,594.0,120.0,2,1,1.0,30.0,0.016666666666666666,1
15443,2,14,5114.23,365.3021428571428,192.78571428571428,408,641,45.785714285714285,0.6552262090483619,0.15116709892552796,0
15444,9,2,1411.21,705.605,379.5,191,32,16.0,1.875,0.2516469038208169,0
15445,264,2,284.5,142.25,59.0,12,327,163.5,0.18348623853211007,0.1016949152542373,1
15446,377,3,399.75,133.25,88.33333333333333,90,350,116.66666666666667,0.2571428571428572,0.33962264150943394,1
15447,331,5,492.88,98.576,45.6,27,295,59.0,0.5084745762711864,0.11842105263157894,1
15448,313,2,788.81,394.405,243.5,49,362,181.0,0.16574585635359115,0.10061601642710473,1
15449,26,3,974.52,324.84,270.6666666666667,47,236,78.66666666666667,0.38135593220338987,0.05788177339901478,0
15450,30,1,429.84,429.84,376.0,30,1,1.0,30.0,0.0797872340425532,0
15451,434,2,226.86,113.43,38.0,56,165,82.5,0.36363636363636365,0.7368421052631579,1
15452,30,6,1785.1100000000001,297.5183333333334,181.16666666666666,158,482,80.33333333333333,0.37344398340248963,0.1453541858325667,0
15453,2,7,1371.77,195.96714285714285,119.57142857142857,169,186,26.571428571428573,1.129032258064516,0.2019115890083632,0
15454,362,2,305.99,152.995,73.0,35,257,128.5,0.23346303501945526,0.23972602739726026,1
15455,598,1,38.25,38.25,3.0,2,1,1.0,30.0,0.6666666666666666,1
15456,283,10,2091.52,209.152,272.7,128,449,44.9,0.6681514476614699,0.04693802713604694,1
15457,262,1,237.07,237.07,132.0,56,1,1.0,30.0,0.42424242424242425,1
15458,25,2,370.43999999999994,185.21999999999997,150.0,13,377,188.5,0.15915119363395225,0.043333333333333335,0
15459,417,2,202.82999999999998,101.41499999999999,60.5,6,81,40.5,0.7407407407407407,0.049586776859504134,1
15460,354,1,214.26,214.26,107.0,53,1,1.0,30.0,0.4953271028037383,1
15461,461,2,429.7,214.85,115.0,1,171,85.5,0.3508771929824561,0.004347826086956522,1
15462,94,4,737.05,184.2625,123.75,32,352,88.0,0.34090909090909094,0.06464646464646465,1
15463,29,1,126.14,126.14,106.0,7,1,1.0,30.0,0.0660377358490566,0
15464,338,1,1044.65,1044.65,348.0,155,1,1.0,30.0,0.4454022988505747,1
15465,20,32,12100.4,378.1375,82.4375,94,711,22.21875,1.350210970464135,0.0356330553449583,0
15466,85,4,1560.46,390.115,235.25,211,652,163.0,0.18404907975460122,0.22422954303931988,0
15467,9,3,524.88,174.96,103.33333333333333,41,143,47.666666666666664,0.6293706293706294,0.13225806451612904,0
15468,51,3,1430.48,476.82666666666665,466.6666666666667,80,342,114.0,0.2631578947368421,0.05714285714285714,0
15469,50,3,874.25,291.4166666666667,95.66666666666667,38,389,129.66666666666666,0.23136246786632392,0.13240418118466898,0
15470,576,1,63.419999999999995,63.419999999999995,232.0,4,1,1.0,30.0,0.017241379310344827,1
15471,2,3,1292.01,430.67,223.33333333333334,122,549,183.0,0.16393442622950818,0.18208955223880596,0
15472,113,1,371.56,371.56,251.0,76,1,1.0,30.0,0.30278884462151395,1
15473,14,8,2046.0,255.75,97.0,5,431,53.875,0.5568445475638051,0.006443298969072165,0
15474,596,1,150.35,150.35,55.0,19,1,1.0,30.0,0.34545454545454546,1
15475,77,1,454.10999999999996,454.10999999999996,319.0,29,1,1.0,30.0,0.09090909090909091,0
15476,380,4,2209.98,552.495,293.5,67,63,15.75,1.9047619047619047,0.05706984667802385,1
15477,650,1,368.4,368.4,216.0,2,1,1.0,30.0,0.009259259259259259,1
